Tipo de cambio - TC Sistema bancario SBS (S/ por US$) - Venta,dia,mes,año,fecha,dia de semana,Inflación PERU,Precio Cobre,Precio Oro,Precio Zinc,PIB,Reservas internacionales,Intervenciones del BCRP,Inflación EEUU
3.756,7,Jun,2024,07/06/2024,5,2.29,437.34,"2,327.94",127.59,568.46,78292.73925,0,5.00%
3.781,10,Jun,2024,10/06/2024,1,2.29,437.34,"2,327.94",127.59,568.46,78146.87606,0,5.00%
3.787,11,Jun,2024,11/06/2024,2,2.29,437.34,"2,327.94",127.59,568.46,78135.67568,0,5.00%
3.772,12,Jun,2024,12/06/2024,3,2.29,437.34,"2,327.94",127.59,568.46,74388.58858,0,5.00%
3.777,13,Jun,2024,13/06/2024,4,2.29,437.34,"2,327.94",127.59,568.46,74615.10583,0,5.00%
3.776,14,Jun,2024,14/06/2024,5,2.29,437.34,"2,327.94",127.59,568.46,74257.02375,0,5.00%
3.796,17,Jun,2024,17/06/2024,1,2.29,437.34,"2,327.94",127.59,568.46,74170.85212,0,5.00%
3.789,18,Jun,2024,18/06/2024,2,2.29,437.34,"2,327.94",127.59,568.46,74102.87677,0,5.00%
3.818,19,Jun,2024,19/06/2024,3,2.29,437.34,"2,327.94",127.59,568.46,74101.34699,0,5.00%
3.814,20,Jun,2024,20/06/2024,4,2.29,437.34,"2,327.94",127.59,568.46,74155.32869,0,5.00%
3.806,21,Jun,2024,21/06/2024,5,2.29,437.34,"2,327.94",127.59,568.46,74202.63518,0,5.00%
3.805,24,Jun,2024,24/06/2024,1,2.29,437.34,"2,327.94",127.59,568.46,74152.83934,0,5.00%
3.817,25,Jun,2024,25/06/2024,2,2.29,437.34,"2,327.94",127.59,568.46,74183.98119,0,5.00%
3.822,26,Jun,2024,26/06/2024,3,2.29,437.34,"2,327.94",127.59,568.46,74132.76515,0,5.00%
3.825,27,Jun,2024,27/06/2024,4,2.29,437.34,"2,327.94",127.59,568.46,74304.276,0,5.00%
3.837,28,Jun,2024,28/06/2024,5,2.29,437.34,"2,327.94",127.59,568.46,71415.40097,0,5.00%
3.851,1,Jul,2024,01/07/2024,1,2.13,426.08,"2,394.87",126.33,590.75,72189.77669,0,5.00%
3.833,2,Jul,2024,02/07/2024,2,2.13,426.08,"2,394.87",126.33,590.75,73609.44126,0,5.00%
3.802,3,Jul,2024,03/07/2024,3,2.13,426.08,"2,394.87",126.33,590.75,74171.03749,0,5.00%
3.802,4,Jul,2024,04/07/2024,4,2.13,426.08,"2,394.87",126.33,590.75,74178.73221,0,5.00%
3.797,5,Jul,2024,05/07/2024,5,2.13,426.08,"2,394.87",126.33,590.75,74583.17384,0,5.00%
3.797,8,Jul,2024,08/07/2024,1,2.13,426.08,"2,394.87",126.33,590.75,74752.98499,0,5.00%
3.789,9,Jul,2024,09/07/2024,2,2.13,426.08,"2,394.87",126.33,590.75,75134.22751,0,5.00%
3.785,10,Jul,2024,10/07/2024,3,2.13,426.08,"2,394.87",126.33,590.75,75547.01998,0,5.00%
3.771,11,Jul,2024,11/07/2024,4,2.13,426.08,"2,394.87",126.33,590.75,75791.89009,0,5.00%
3.74,12,Jul,2024,12/07/2024,5,2.13,426.08,"2,394.87",126.33,590.75,76234.81519,0,5.00%
3.733,15,Jul,2024,15/07/2024,1,2.13,426.08,"2,394.87",126.33,590.75,76257.73088,0,5.00%
3.725,16,Jul,2024,16/07/2024,2,2.13,426.08,"2,394.87",126.33,590.75,76478.26168,0,5.00%
3.723,17,Jul,2024,17/07/2024,3,2.13,426.08,"2,394.87",126.33,590.75,76747.26247,0,5.00%
3.735,18,Jul,2024,18/07/2024,4,2.13,426.08,"2,394.87",126.33,590.75,76951.94274,0,5.00%
3.743,19,Jul,2024,19/07/2024,5,2.13,426.08,"2,394.87",126.33,590.75,76551.58173,0,5.00%
3.758,22,Jul,2024,22/07/2024,1,2.13,426.08,"2,394.87",126.33,590.75,76197.76368,0,5.00%
3.758,23,Jul,2024,23/07/2024,2,2.13,426.08,"2,394.87",126.33,590.75,76197.76368,0,5.00%
3.778,24,Jul,2024,24/07/2024,3,2.13,426.08,"2,394.87",126.33,590.75,76124.05323,0,5.00%
3.764,25,Jul,2024,25/07/2024,4,2.13,426.08,"2,394.87",126.33,590.75,76139.2813,0,5.00%
3.764,26,Jul,2024,26/07/2024,5,2.13,426.08,"2,394.87",126.33,590.75,76139.2813,0,5.00%
3.764,29,Jul,2024,29/07/2024,1,2.13,426.08,"2,394.87",126.33,590.75,76139.2813,0,5.00%
3.742,30,Jul,2024,30/07/2024,2,2.13,426.08,"2,394.87",126.33,590.75,76188.92159,0,5.00%
3.722,31,Jul,2024,31/07/2024,3,2.13,426.08,"2,394.87",126.33,590.75,74277.82892,0,5.00%
3.741,1,Ago,2024,01/08/2024,4,2.03,406.81,"2,471.99",123.18,594.83,76815.06406,0,5.00%
3.748,2,Ago,2024,02/08/2024,5,2.03,406.81,"2,471.99",123.18,594.83,77366.30965,0,5.00%
3.754,5,Ago,2024,05/08/2024,1,2.03,406.81,"2,471.99",123.18,594.83,77455.97576,0,5.00%
3.754,6,Ago,2024,06/08/2024,2,2.03,406.81,"2,471.99",123.18,594.83,77455.97576,0,5.00%
3.74,7,Ago,2024,07/08/2024,3,2.03,406.81,"2,471.99",123.18,594.83,77373.48049,0,5.00%
3.732,8,Ago,2024,08/08/2024,4,2.03,406.81,"2,471.99",123.18,594.83,80728.53725,0,5.00%
3.731,9,Ago,2024,09/08/2024,5,2.03,406.81,"2,471.99",123.18,594.83,80780.77311,0,5.00%
3.747,12,Ago,2024,12/08/2024,1,2.03,406.81,"2,471.99",123.18,594.83,81022.00462,0,5.00%
3.75,13,Ago,2024,13/08/2024,2,2.03,406.81,"2,471.99",123.18,594.83,81316.04936,0,5.00%
3.744,14,Ago,2024,14/08/2024,3,2.03,406.81,"2,471.99",123.18,594.83,81243.29527,0,5.00%
3.737,15,Ago,2024,15/08/2024,4,2.03,406.81,"2,471.99",123.18,594.83,80937.35565,0,5.00%
3.748,16,Ago,2024,16/08/2024,5,2.03,406.81,"2,471.99",123.18,594.83,81183.34843,0,5.00%
3.74,19,Ago,2024,19/08/2024,1,2.03,406.81,"2,471.99",123.18,594.83,81163.55138,0,5.00%
3.747,20,Ago,2024,20/08/2024,2,2.03,406.81,"2,471.99",123.18,594.83,81349.149,0,5.00%
3.744,21,Ago,2024,21/08/2024,3,2.03,406.81,"2,471.99",123.18,594.83,81482.16667,0,5.00%
3.76,22,Ago,2024,22/08/2024,4,2.03,406.81,"2,471.99",123.18,594.83,81442.09212,0,5.00%
3.748,23,Ago,2024,23/08/2024,5,2.03,406.81,"2,471.99",123.18,594.83,81369.30282,0,5.00%
3.759,26,Ago,2024,26/08/2024,1,2.03,406.81,"2,471.99",123.18,594.83,81632.10102,0,5.00%
3.748,27,Ago,2024,27/08/2024,2,2.03,406.81,"2,471.99",123.18,594.83,81942.32784,0,5.00%
3.743,28,Ago,2024,28/08/2024,3,2.03,406.81,"2,471.99",123.18,594.83,81978.03486,0,5.00%
3.75,29,Ago,2024,29/08/2024,4,2.03,406.81,"2,471.99",123.18,594.83,80771.26655,0,5.00%
3.75,30,Ago,2024,30/08/2024,5,2.03,406.81,"2,471.99",123.18,594.83,80771.26655,0,5.00%
3.768,2,Set,2024,02/09/2024,1,1.78,419.78,"2,571.44",128.86,594.83,80717.99703,0,4.75%
3.781,3,Set,2024,03/09/2024,2,1.78,419.78,"2,571.44",128.86,594.83,82000.93615,0,4.75%
3.797,4,Set,2024,04/09/2024,3,1.78,419.78,"2,571.44",128.86,594.83,82715.54503,0,4.75%
3.796,5,Set,2024,05/09/2024,4,1.78,419.78,"2,571.44",128.86,594.83,82780.80242,0,4.75%
3.781,6,Set,2024,06/09/2024,5,1.78,419.78,"2,571.44",128.86,594.83,82733.93685,0,4.75%
3.816,9,Set,2024,09/09/2024,1,1.78,419.78,"2,571.44",128.86,594.83,82651.92008,0,4.75%
3.823,10,Set,2024,10/09/2024,2,1.78,419.78,"2,571.44",128.86,594.83,83050.61706,0,4.75%
3.794,11,Set,2024,11/09/2024,3,1.78,419.78,"2,571.44",128.86,594.83,83564.49219,0,4.75%
3.772,12,Set,2024,12/09/2024,4,1.78,419.78,"2,571.44",128.86,594.83,83770.61654,0,4.75%
3.771,13,Set,2024,13/09/2024,5,1.78,419.78,"2,571.44",128.86,594.83,83003.27216,0,4.75%
3.788,16,Set,2024,16/09/2024,1,1.78,419.78,"2,571.44",128.86,594.83,83196.92384,0,4.75%
3.778,17,Set,2024,17/09/2024,2,1.78,419.78,"2,571.44",128.86,594.83,82816.52696,0,4.75%
3.764,18,Set,2024,18/09/2024,3,1.78,419.78,"2,571.44",128.86,594.83,82855.49626,0,4.75%
3.751,19,Set,2024,19/09/2024,4,1.78,419.78,"2,571.44",128.86,594.83,82898.70753,0,4.75%
3.754,20,Set,2024,20/09/2024,5,1.78,419.78,"2,571.44",128.86,594.83,83321.74127,0,4.75%
3.773,23,Set,2024,23/09/2024,1,1.78,419.78,"2,571.44",128.86,594.83,83377.17449,0,4.75%
3.768,24,Set,2024,24/09/2024,2,1.78,419.78,"2,571.44",128.86,594.83,83591.79552,0,4.75%
3.767,25,Set,2024,25/09/2024,3,1.78,419.78,"2,571.44",128.86,594.83,83533.74643,0,4.75%
3.737,26,Set,2024,26/09/2024,4,1.78,419.78,"2,571.44",128.86,594.83,83656.24737,0,4.75%
3.722,27,Set,2024,27/09/2024,5,1.78,419.78,"2,571.44",128.86,594.83,83439.04269,0,4.75%
3.714,30,Set,2024,30/09/2024,1,1.78,419.78,"2,571.44",128.86,594.83,80364.80297,0,4.75%
3.718,1,Oct,2024,01/10/2024,2,2.01,432.69,"2,691.56",140.75,602.44,82957.24725,0,4.75%
3.721,2,Oct,2024,02/10/2024,3,2.01,432.69,"2,691.56",140.75,602.44,83029.10154,0,4.75%
3.73,3,Oct,2024,03/10/2024,4,2.01,432.69,"2,691.56",140.75,602.44,84005.91537,0,4.75%
3.734,4,Oct,2024,04/10/2024,5,2.01,432.69,"2,691.56",140.75,602.44,84062.98617,0,4.75%
3.744,7,Oct,2024,07/10/2024,1,2.01,432.69,"2,691.56",140.75,602.44,83838.37349,0,4.75%
3.744,8,Oct,2024,08/10/2024,2,2.01,432.69,"2,691.56",140.75,602.44,83838.37349,0,4.75%
3.76,9,Oct,2024,09/10/2024,3,2.01,432.69,"2,691.56",140.75,602.44,83722.82183,0,4.75%
3.767,10,Oct,2024,10/10/2024,4,2.01,432.69,"2,691.56",140.75,602.44,84113.87241,0,4.75%
3.759,11,Oct,2024,11/10/2024,5,2.01,432.69,"2,691.56",140.75,602.44,83959.38579,0,4.75%
3.763,14,Oct,2024,14/10/2024,1,2.01,432.69,"2,691.56",140.75,602.44,83940.05559,0,4.75%
3.77,15,Oct,2024,15/10/2024,2,2.01,432.69,"2,691.56",140.75,602.44,83780.02979,0,4.75%
3.773,16,Oct,2024,16/10/2024,3,2.01,432.69,"2,691.56",140.75,602.44,83685.24753,0,4.75%
3.771,17,Oct,2024,17/10/2024,4,2.01,432.69,"2,691.56",140.75,602.44,83456.62104,0,4.75%
3.759,18,Oct,2024,18/10/2024,5,2.01,432.69,"2,691.56",140.75,602.44,83377.58746,0,4.75%
3.767,21,Oct,2024,21/10/2024,1,2.01,432.69,"2,691.56",140.75,602.44,83568.79487,0,4.75%
3.759,22,Oct,2024,22/10/2024,2,2.01,432.69,"2,691.56",140.75,602.44,83821.53464,0,4.75%
3.757,23,Oct,2024,23/10/2024,3,2.01,432.69,"2,691.56",140.75,602.44,83719.11791,0,4.75%
3.757,24,Oct,2024,24/10/2024,4,2.01,432.69,"2,691.56",140.75,602.44,83791.46946,0,4.75%
3.758,25,Oct,2024,25/10/2024,5,2.01,432.69,"2,691.56",140.75,602.44,83686.95021,0,4.75%
3.775,28,Oct,2024,28/10/2024,1,2.01,432.69,"2,691.56",140.75,602.44,83596.57142,0,4.75%
3.772,29,Oct,2024,29/10/2024,2,2.01,432.69,"2,691.56",140.75,602.44,83501.28416,0,4.75%
3.776,30,Oct,2024,30/10/2024,3,2.01,432.69,"2,691.56",140.75,602.44,83517.17956,0,4.75%
3.775,31,Oct,2024,31/10/2024,4,2.01,432.69,"2,691.56",140.75,602.44,83309.07843,0,4.75%
3.775,1,Nov,2024,01/11/2024,5,2.27,411.63,"2,649.61",136.04,605.81,83309.07843,1,4.50%
3.774,4,Nov,2024,04/11/2024,1,2.27,411.63,"2,649.61",136.04,605.81,83506.98805,1,4.50%
3.778,5,Nov,2024,05/11/2024,2,2.27,411.63,"2,649.61",136.04,605.81,83910.18635,1,4.50%
3.787,6,Nov,2024,06/11/2024,3,2.27,411.63,"2,649.61",136.04,605.81,84059.54919,1,4.50%
3.76,7,Nov,2024,07/11/2024,4,2.27,411.63,"2,649.61",136.04,605.81,84089.50588,1,4.50%
3.769,8,Nov,2024,08/11/2024,5,2.27,411.63,"2,649.61",136.04,605.81,83963.53878,1,4.50%
3.781,11,Nov,2024,11/11/2024,1,2.27,411.63,"2,649.61",136.04,605.81,83864.04975,1,4.50%
3.788,12,Nov,2024,12/11/2024,2,2.27,411.63,"2,649.61",136.04,605.81,83870.30922,1,4.50%
3.8,13,Nov,2024,13/11/2024,3,2.27,411.63,"2,649.61",136.04,605.81,83516.47856,1,4.50%
3.805,14,Nov,2024,14/11/2024,4,2.27,411.63,"2,649.61",136.04,605.81,83421.77177,1,4.50%
3.807,15,Nov,2024,15/11/2024,5,2.27,411.63,"2,649.61",136.04,605.81,83566.66394,1,4.50%
3.799,18,Nov,2024,18/11/2024,1,2.27,411.63,"2,649.61",136.04,605.81,83371.33938,1,4.50%
3.798,19,Nov,2024,19/11/2024,2,2.27,411.63,"2,649.61",136.04,605.81,83649.82371,1,4.50%
3.798,20,Nov,2024,20/11/2024,3,2.27,411.63,"2,649.61",136.04,605.81,83345.13878,1,4.50%
3.797,21,Nov,2024,21/11/2024,4,2.27,411.63,"2,649.61",136.04,605.81,83324.43909,1,4.50%
3.798,22,Nov,2024,22/11/2024,5,2.27,411.63,"2,649.61",136.04,605.81,83123.34256,1,4.50%
3.783,25,Nov,2024,25/11/2024,1,2.27,411.63,"2,649.61",136.04,605.81,83097.21735,1,4.50%
3.773,26,Nov,2024,26/11/2024,2,2.27,411.63,"2,649.61",136.04,605.81,83114.92703,1,4.50%
3.762,27,Nov,2024,27/11/2024,3,2.27,411.63,"2,649.61",136.04,605.81,83062.7627,1,4.50%
3.759,28,Nov,2024,28/11/2024,4,2.27,411.63,"2,649.61",136.04,605.81,83069.09512,1,4.50%
3.745,29,Nov,2024,29/11/2024,5,2.27,411.63,"2,649.61",136.04,605.81,83227.78365,1,4.50%
3.766,2,Dic,2024,02/12/2024,1,1.97,404.31,"2,638.56",137.88,656.62,83364.36033,0,4.50%
3.749,3,Dic,2024,03/12/2024,2,1.97,404.31,"2,638.56",137.88,656.62,83499.35996,0,4.50%
3.74,4,Dic,2024,04/12/2024,3,1.97,404.31,"2,638.56",137.88,656.62,83514.56743,0,4.50%
3.735,5,Dic,2024,05/12/2024,4,1.97,404.31,"2,638.56",137.88,656.62,83247.43609,0,4.50%
3.727,6,Dic,2024,06/12/2024,5,1.97,404.31,"2,638.56",137.88,656.62,83477.38778,0,4.50%
3.727,9,Dic,2024,09/12/2024,1,1.97,404.31,"2,638.56",137.88,656.62,83477.38778,0,4.50%
3.718,10,Dic,2024,10/12/2024,2,1.97,404.31,"2,638.56",137.88,656.62,82629.47769,0,4.50%
3.722,11,Dic,2024,11/12/2024,3,1.97,404.31,"2,638.56",137.88,656.62,83093.51407,0,4.50%
3.735,12,Dic,2024,12/12/2024,4,1.97,404.31,"2,638.56",137.88,656.62,82922.25211,0,4.50%
3.737,13,Dic,2024,13/12/2024,5,1.97,404.31,"2,638.56",137.88,656.62,82675.26268,0,4.50%
3.74,16,Dic,2024,16/12/2024,1,1.97,404.31,"2,638.56",137.88,656.62,82696.33828,0,4.50%
3.746,17,Dic,2024,17/12/2024,2,1.97,404.31,"2,638.56",137.88,656.62,83111.19042,0,4.50%
3.74,18,Dic,2024,18/12/2024,3,1.97,404.31,"2,638.56",137.88,656.62,83210.31167,0,4.50%
3.743,19,Dic,2024,19/12/2024,4,1.97,404.31,"2,638.56",137.88,656.62,83251.99438,0,4.50%
3.731,20,Dic,2024,20/12/2024,5,1.97,404.31,"2,638.56",137.88,656.62,82981.79477,0,4.50%
3.735,23,Dic,2024,23/12/2024,1,1.97,404.31,"2,638.56",137.88,656.62,82892.32082,0,4.50%
3.731,24,Dic,2024,24/12/2024,2,1.97,404.31,"2,638.56",137.88,656.62,83052.09622,0,4.50%
3.731,25,Dic,2024,25/12/2024,3,1.97,404.31,"2,638.56",137.88,656.62,83052.09622,0,4.50%
3.748,26,Dic,2024,26/12/2024,4,1.97,404.31,"2,638.56",137.88,656.62,81913.17608,0,4.50%
3.75,27,Dic,2024,27/12/2024,5,1.97,404.31,"2,638.56",137.88,656.62,81040.62804,0,4.50%
3.77,30,Dic,2024,30/12/2024,1,1.97,404.31,"2,638.56",137.88,656.62,78986.65285,0,4.50%
3.77,31,Dic,2024,31/12/2024,2,1.97,404.31,"2,638.56",137.88,656.62,78986.65285,0,4.50%
3.77,1,Ene,2025,01/01/2025,3,1.85,402.2,"2,647.06",129.88,560.57,78986.65285,0,4.50%
3.759,2,Ene,2025,02/01/2025,4,1.85,402.2,"2,647.06",129.88,560.57,82444.52277,0,4.50%
3.76,3,Ene,2025,03/01/2025,5,1.85,402.2,"2,647.06",129.88,560.57,82405.32708,0,4.50%
3.767,6,Ene,2025,06/01/2025,1,1.85,402.2,"2,647.06",129.88,560.57,82403.65961,0,4.50%
3.772,7,Ene,2025,07/01/2025,2,1.85,402.2,"2,647.06",129.88,560.57,82437.44267,0,4.50%
3.783,8,Ene,2025,08/01/2025,3,1.85,402.2,"2,647.06",129.88,560.57,82801.81865,0,4.50%
3.769,9,Ene,2025,09/01/2025,4,1.85,402.2,"2,647.06",129.88,560.57,82890.24782,0,4.50%
3.769,10,Ene,2025,10/01/2025,5,1.85,402.2,"2,647.06",129.88,560.57,82168.80531,0,4.50%
3.785,13,Ene,2025,13/01/2025,1,1.85,402.2,"2,647.06",129.88,560.57,82192.3959,0,4.50%
3.778,14,Ene,2025,14/01/2025,2,1.85,402.2,"2,647.06",129.88,560.57,82177.7957,0,4.50%
3.768,15,Ene,2025,15/01/2025,3,1.85,402.2,"2,647.06",129.88,560.57,82447.93309,0,4.50%
3.769,16,Ene,2025,16/01/2025,4,1.85,402.2,"2,647.06",129.88,560.57,82449.41558,0,4.50%
3.752,17,Ene,2025,17/01/2025,5,1.85,402.2,"2,647.06",129.88,560.57,82360.27276,0,4.50%
3.742,20,Ene,2025,20/01/2025,1,1.85,402.2,"2,647.06",129.88,560.57,82418.23802,0,4.50%
3.735,21,Ene,2025,21/01/2025,2,1.85,402.2,"2,647.06",129.88,560.57,82700.03702,0,4.50%
3.724,22,Ene,2025,22/01/2025,3,1.85,402.2,"2,647.06",129.88,560.57,82663.05511,0,4.50%
3.717,23,Ene,2025,23/01/2025,4,1.85,402.2,"2,647.06",129.88,560.57,82667.93454,0,4.50%
3.716,24,Ene,2025,24/01/2025,5,1.85,402.2,"2,647.06",129.88,560.57,82547.14949,0,4.50%
3.742,27,Ene,2025,27/01/2025,1,1.85,402.2,"2,647.06",129.88,560.57,82301.00166,0,4.50%
3.743,28,Ene,2025,28/01/2025,2,1.85,402.2,"2,647.06",129.88,560.57,82509.65399,0,4.50%
3.728,29,Ene,2025,29/01/2025,3,1.85,402.2,"2,647.06",129.88,560.57,82647.89659,0,4.50%
3.72,30,Ene,2025,30/01/2025,4,1.85,402.2,"2,647.06",129.88,560.57,81967.90355,0,4.50%
3.728,31,Ene,2025,31/01/2025,5,1.85,402.2,"2,647.06",129.88,560.57,81595.88199,0,4.50%
3.722,3,Feb,2025,03/02/2025,1,1.48,422.39,"2,896.13",129.05,552.09,81747.61096,0,4.50%
3.712,4,Feb,2025,04/02/2025,2,1.48,422.39,"2,896.13",129.05,552.09,83313.27823,0,4.50%
3.72,5,Feb,2025,05/02/2025,3,1.48,422.39,"2,896.13",129.05,552.09,83349.22846,0,4.50%
3.715,6,Feb,2025,06/02/2025,4,1.48,422.39,"2,896.13",129.05,552.09,83367.22001,0,4.50%
3.718,7,Feb,2025,07/02/2025,5,1.48,422.39,"2,896.13",129.05,552.09,83136.18841,0,4.50%
3.719,10,Feb,2025,10/02/2025,1,1.48,422.39,"2,896.13",129.05,552.09,83111.21286,0,4.50%
3.714,11,Feb,2025,11/02/2025,2,1.48,422.39,"2,896.13",129.05,552.09,83188.80854,0,4.50%
3.714,12,Feb,2025,12/02/2025,3,1.48,422.39,"2,896.13",129.05,552.09,83288.07175,0,4.50%
3.719,13,Feb,2025,13/02/2025,4,1.48,422.39,"2,896.13",129.05,552.09,83526.04869,0,4.50%
3.712,14,Feb,2025,14/02/2025,5,1.48,422.39,"2,896.13",129.05,552.09,83229.17813,0,4.50%
3.708,17,Feb,2025,17/02/2025,1,1.48,422.39,"2,896.13",129.05,552.09,83227.95065,0,4.50%
3.695,18,Feb,2025,18/02/2025,2,1.48,422.39,"2,896.13",129.05,552.09,83111.56163,0,4.50%
3.69,19,Feb,2025,19/02/2025,3,1.48,422.39,"2,896.13",129.05,552.09,83454.41618,0,4.50%
3.687,20,Feb,2025,20/02/2025,4,1.48,422.39,"2,896.13",129.05,552.09,83282.58678,0,4.50%
3.683,21,Feb,2025,21/02/2025,5,1.48,422.39,"2,896.13",129.05,552.09,83564.9932,0,4.50%
3.689,24,Feb,2025,24/02/2025,1,1.48,422.39,"2,896.13",129.05,552.09,83506.55262,0,4.50%
3.686,25,Feb,2025,25/02/2025,2,1.48,422.39,"2,896.13",129.05,552.09,83561.12843,0,4.50%
3.681,26,Feb,2025,26/02/2025,3,1.48,422.39,"2,896.13",129.05,552.09,83888.15373,0,4.50%
3.674,27,Feb,2025,27/02/2025,4,1.48,422.39,"2,896.13",129.05,552.09,83865.81299,0,4.50%
3.683,28,Feb,2025,28/02/2025,5,1.48,422.39,"2,896.13",129.05,552.09,83660.87281,0,4.50%
3.691,3,Mar,2025,03/03/2025,1,1.28,424.09,"2,986.97",128.59,575.79,83864.15987,0,4.50%
3.693,4,Mar,2025,04/03/2025,2,1.28,424.09,"2,986.97",128.59,575.79,84752.93908,0,4.50%
3.663,5,Mar,2025,05/03/2025,3,1.28,424.09,"2,986.97",128.59,575.79,84900.14801,0,4.50%
3.651,6,Mar,2025,06/03/2025,4,1.28,424.09,"2,986.97",128.59,575.79,84757.58103,0,4.50%
3.659,7,Mar,2025,07/03/2025,5,1.28,424.09,"2,986.97",128.59,575.79,84866.83045,0,4.50%
3.669,10,Mar,2025,10/03/2025,1,1.28,424.09,"2,986.97",128.59,575.79,84882.41244,0,4.50%
3.67,11,Mar,2025,11/03/2025,2,1.28,424.09,"2,986.97",128.59,575.79,84930.65706,0,4.50%
3.667,12,Mar,2025,12/03/2025,3,1.28,424.09,"2,986.97",128.59,575.79,84664.28473,0,4.50%
3.67,13,Mar,2025,13/03/2025,4,1.28,424.09,"2,986.97",128.59,575.79,84567.73852,0,4.50%
3.663,14,Mar,2025,14/03/2025,5,1.28,424.09,"2,986.97",128.59,575.79,84411.39883,0,4.50%
3.655,17,Mar,2025,17/03/2025,1,1.28,424.09,"2,986.97",128.59,575.79,84469.5385,0,4.50%
3.641,18,Mar,2025,18/03/2025,2,1.28,424.09,"2,986.97",128.59,575.79,84374.63128,0,4.50%
3.626,19,Mar,2025,19/03/2025,3,1.28,424.09,"2,986.97",128.59,575.79,84532.8219,0,4.50%
3.627,20,Mar,2025,20/03/2025,4,1.28,424.09,"2,986.97",128.59,575.79,84540.14943,0,4.50%
3.641,21,Mar,2025,21/03/2025,5,1.28,424.09,"2,986.97",128.59,575.79,84476.91797,0,4.50%
3.648,24,Mar,2025,24/03/2025,1,1.28,424.09,"2,986.97",128.59,575.79,84318.22916,0,4.50%
3.644,25,Mar,2025,25/03/2025,2,1.28,424.09,"2,986.97",128.59,575.79,84369.33319,0,4.50%
3.643,26,Mar,2025,26/03/2025,3,1.28,424.09,"2,986.97",128.59,575.79,84426.7068,0,4.50%
3.649,27,Mar,2025,27/03/2025,4,1.28,424.09,"2,986.97",128.59,575.79,84233.34769,0,4.50%
3.654,28,Mar,2025,28/03/2025,5,1.28,424.09,"2,986.97",128.59,575.79,82723.44713,0,4.50%
3.677,31,Mar,2025,31/03/2025,1,1.28,424.09,"2,986.97",128.59,575.79,81016.1034,0,4.50%
3.676,1,Abr,2025,01/04/2025,2,1.65,416.58,"3,227.95",118.65,588.5,84521.58198,0,4.50%
3.68,2,Abr,2025,02/04/2025,3,1.65,416.58,"3,227.95",118.65,588.5,84298.10817,0,4.50%
3.667,3,Abr,2025,03/04/2025,4,1.65,416.58,"3,227.95",118.65,588.5,85096.39886,0,4.50%
3.691,4,Abr,2025,04/04/2025,5,1.65,416.58,"3,227.95",118.65,588.5,85317.97357,0,4.50%
3.705,7,Abr,2025,07/04/2025,1,1.65,416.58,"3,227.95",118.65,588.5,85090.0819,0,4.50%
3.732,8,Abr,2025,08/04/2025,2,1.65,416.58,"3,227.95",118.65,588.5,84958.17548,0,4.50%
3.748,9,Abr,2025,09/04/2025,3,1.65,416.58,"3,227.95",118.65,588.5,85077.41745,0,4.50%
3.734,10,Abr,2025,10/04/2025,4,1.65,416.58,"3,227.95",118.65,588.5,85043.00462,0,4.50%
3.732,11,Abr,2025,11/04/2025,5,1.65,416.58,"3,227.95",118.65,588.5,84779.78919,0,4.50%
3.734,14,Abr,2025,14/04/2025,1,1.65,416.58,"3,227.95",118.65,588.5,84762.56582,0,4.50%
3.75,15,Abr,2025,15/04/2025,2,1.65,416.58,"3,227.95",118.65,588.5,84027.82191,0,4.50%
3.737,16,Abr,2025,16/04/2025,3,1.65,416.58,"3,227.95",118.65,588.5,84206.92808,0,4.50%
3.737,17,Abr,2025,17/04/2025,4,1.65,416.58,"3,227.95",118.65,588.5,84206.92808,0,4.50%
3.737,18,Abr,2025,18/04/2025,5,1.65,416.58,"3,227.95",118.65,588.5,84206.92808,0,4.50%
3.715,21,Abr,2025,21/04/2025,1,1.65,416.58,"3,227.95",118.65,588.5,84206.66875,0,4.50%
3.699,22,Abr,2025,22/04/2025,2,1.65,416.58,"3,227.95",118.65,588.5,84485.14497,0,4.50%
3.7,23,Abr,2025,23/04/2025,3,1.65,416.58,"3,227.95",118.65,588.5,84194.06328,0,4.50%
3.683,24,Abr,2025,24/04/2025,4,1.65,416.58,"3,227.95",118.65,588.5,84091.56933,0,4.50%
3.672,25,Abr,2025,25/04/2025,5,1.65,416.58,"3,227.95",118.65,588.5,84177.98839,0,4.50%
3.672,28,Abr,2025,28/04/2025,1,1.65,416.58,"3,227.95",118.65,588.5,84309.451,0,4.50%
3.673,29,Abr,2025,29/04/2025,2,1.65,416.58,"3,227.95",118.65,588.5,84166.15345,0,4.50%
3.678,30,Abr,2025,30/04/2025,3,1.65,416.58,"3,227.95",118.65,588.5,84469.44329,0,4.50%
3.678,1,May,2025,01/05/2025,4,1.69,431.2,"3,290.99",119.74,613.28,84469.44329,0,4.50%
3.665,2,May,2025,02/05/2025,5,1.69,431.2,"3,290.99",119.74,613.28,85114.22135,0,4.50%
3.662,5,May,2025,05/05/2025,1,1.69,431.2,"3,290.99",119.74,613.28,84824.21829,0,4.50%
3.663,6,May,2025,06/05/2025,2,1.69,431.2,"3,290.99",119.74,613.28,85033.07568,0,4.50%
3.658,7,May,2025,07/05/2025,3,1.69,431.2,"3,290.99",119.74,613.28,85444.16017,0,4.50%
